ISO_NO	JOINT	JOINT_TYPE	Size	Thk	BASE_METAL	Test_Package_No	FITUP_DATE	WELD_DATE	SP_ERECTION_DATE	RT_RESULT	PWHT_Result	PT_Result	05-History_Sheet_Status	07-Line_Check_RESULT	08-Cleaning_RESULT	09-H/V_Test_RESULT	10-FL/DRY_RESULT	14-Reinstatement_RESULT	16-Face_Cleaning_RESULT
ISO-63-MO-11	0012	BW	3	5.49	CS	63-MO-11-UG-KC-255													
ISO-63-MO-11	0013	BW	3	5.49	CS	63-MO-11-UG-KC-255	10/10/2024	10/10/2024											
ISO-63-MO-11	0014	BW	3	5.49	CS	63-MO-11-UG-KC-255	10/10/2024	10/10/2024											
ISO-63-MO-11	0015	BW	3	5.49	CS	63-MO-11-UG-KC-255	10/10/2024	10/10/2024											
ISO-63-MO-11	0016	BW	3	5.49	CS	63-MO-11-UG-KC-255	10/10/2024	10/10/2024											
ISO-63-MO-11	0017	BW	3	5.49	CS	63-MO-11-UG-KC-255													
ISO-63-MO-32	0001	BW	3	5.49	CS	63-MO-32-UG-KC-256	12/26/2023	12/28/2023	8/20/2024										
ISO-63-MO-32	0002	BW	3	5.49	CS	63-MO-32-UG-KC-256	12/26/2023	12/28/2023	8/20/2024										
ISO-63-MO-32	0003	BW	3	5.49	CS	63-MO-32-UG-KC-256	10/10/2024	10/10/2024											
ISO-63-MO-32	0004	BW	3	5.49	CS	63-MO-32-UG-KC-256	10/10/2024	10/10/2024											
ISO-63-MO-32	0005	BW	3	5.49	CS	63-MO-32-UG-KC-256	10/10/2024	10/10/2024											
ISO-63-MO-32	0006	BW	3	5.49	CS	63-MO-32-UG-KC-256													
ISO-63-MO-32	0007	BW	3	5.49	CS	63-MO-32-UG-KC-256	12/26/2023	12/28/2023	8/20/2024										
ISO-63-MO-32	0008	BW	3	5.49	CS	63-MO-32-UG-KC-256													
ISO-63-MO-32	0009	BW	3	5.49	CS	63-MO-32-UG-KC-256	10/10/2024	10/10/2024											
ISO-63-MO-32	0010	BW	3	5.49	CS	63-MO-32-UG-KC-256	10/10/2024	10/10/2024											
ISO-63-MO-32	0011	BW	3	5.49	CS	63-MO-32-UG-KC-256													
ISO-63-MO-32	0012	BW	3	5.49	CS	63-MO-32-UG-KC-256	12/26/2023	12/28/2023	8/20/2024										
ISO-63-MO-32	0013	BW	3	5.49	CS	63-MO-32-UG-KC-256	12/26/2023	12/28/2023	8/20/2024										
ISO-64-MO-04	0001	BW	3	5.49	CS	64-MO-04-UG-KC-257	3/12/2022	3/16/2022	8/20/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0002	BW	3	5.49	CS	64-MO-04-UG-KC-257	3/12/2022	3/16/2022	8/20/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0003	BW	3	5.49	CS	64-MO-04-UG-KC-257	10/13/2024	10/14/2024	10/30/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0004	BW	3	5.49	CS	64-MO-04-UG-KC-257	10/13/2024	10/14/2024	10/30/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0005	BW	3	5.49	CS	64-MO-04-UG-KC-257	10/13/2024	10/14/2024	10/30/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0006	BW	3	5.49	CS	64-MO-04-UG-KC-257	10/13/2024	10/14/2024	10/30/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0008	BW	3	5.49	CS	64-MO-04-UG-KC-257	11/4/2022	11/6/2022	8/20/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-04	0009	BW	3	5.49	CS	64-MO-04-UG-KC-257	11/4/2022	11/6/2022	8/20/2024				ACC	ACC	Pending	ACC	N/A		N/A
ISO-64-MO-05	0001	BW	3	5.49	CS	64-MO-05-UG-KC-258	3/12/2022	3/16/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-05	0002	BW	3	5.49	CS	64-MO-05-UG-KC-258	3/12/2022	3/16/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-05	0003	BW	3	5.49	CS	64-MO-05-UG-KC-258	9/26/2024	9/27/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-05	0004	BW	3	5.49	CS	64-MO-05-UG-KC-258	9/26/2024	9/27/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-05	0007	BW	3	5.49	CS	64-MO-05-UG-KC-258	10/14/2024						ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-05	0008	BW	3	5.49	CS	64-MO-05-UG-KC-258	11/4/2022	11/6/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-05	0009	BW	3	5.49	CS	64-MO-05-UG-KC-258	11/4/2022	11/6/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-06	0001	BW	3	5.49	CS	64-MO-06-UG-KC-259	4/30/2022	5/1/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-06	0002	BW	3	5.49	CS	64-MO-06-UG-KC-259	4/30/2022	5/1/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-06	0003	BW	3	5.49	CS	64-MO-06-UG-KC-259	10/24/2024	10/26/2024	11/5/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-06	0009	BW	3	5.49	CS	64-MO-06-UG-KC-259	11/1/2022	11/4/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0001	BW	3	5.49	CS	64-MO-07-UG-KC-260	3/12/2022	3/16/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0002	BW	3	5.49	CS	64-MO-07-UG-KC-260	3/12/2022	3/16/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0003	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/10/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0004	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/10/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0005	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/10/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0006	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/10/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0007	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/10/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0008	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/10/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0009	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/11/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0010	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/11/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0011	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/11/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-64-MO-07	0012	BW	3	5.49	CS	64-MO-07-UG-KC-260	10/11/2024	10/12/2024	10/13/2024				ACC	ACC	ACC	ACC	N/A		
ISO-68-MO-17	0001	BW	3	5.49	CS	68-MO-17-UG-KC-261	3/11/2022	3/16/2022	8/20/2024										
ISO-68-MO-17	0002	BW	3	5.49	CS	68-MO-17-UG-KC-261	3/11/2022	3/16/2022	8/20/2024										
ISO-68-MO-17	0003	BW	3	5.49	CS	68-MO-17-UG-KC-261													
ISO-68-MO-17	0004	BW	3	5.49	CS	68-MO-17-UG-KC-261	11/1/2022	11/3/2022	8/20/2024										
ISO-68-MO-17	0005	BW	3	5.49	CS	68-MO-17-UG-KC-261	11/1/2022	11/3/2022	8/20/2024										
ISO-68-MO-17	0006	BW	3	5.49	CS	68-MO-17-UG-KC-261	11/1/2022	11/3/2022	8/20/2024										
ISO-68-MO-17	0007	BW	3	5.49	CS	68-MO-17-UG-KC-261	11/1/2022	11/3/2022	8/20/2024										
ISO-68-MO-17	0008	BW	3	5.49	CS	68-MO-17-UG-KC-261	11/1/2022	11/3/2022	8/20/2024										
ISO-68-MO-17	0009	BW	3	5.49	CS	68-MO-17-UG-KC-261	11/1/2022	11/3/2022	8/20/2024										
ISO-68-MO-18	0001	BW	3	5.49	CS	68-MO-18-UG-KC-262	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-18	0002	BW	3	5.49	CS	68-MO-18-UG-KC-262	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-18	0003	BW	3	5.49	CS	68-MO-18-UG-KC-262	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-18	0004	BW	3	5.49	CS	68-MO-18-UG-KC-262	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-19	0001	BW	3	5.49	CS	68-MO-19-UG-KC-263	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-19	0002	BW	3	5.49	CS	68-MO-19-UG-KC-263	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-19	0003	BW	3	5.49	CS	68-MO-19-UG-KC-263	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-19	0004	BW	3	5.49	CS	68-MO-19-UG-KC-263	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-35	0001	BW	3	5.49	CS	68-MO-35-UG-KC-264	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-35	0002	BW	3	5.49	CS	68-MO-35-UG-KC-264	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-35	0003	BW	3	5.49	CS	68-MO-35-UG-KC-264	3/11/2022	3/13/2022	8/20/2024										
ISO-68-MO-35	0004	BW	3	5.49	CS	68-MO-35-UG-KC-264	3/11/2022	3/13/2022	8/20/2024										
ISO-69-MO-01	0001	BW	3	5.49	CS	69-MO-01-UG-KC-265	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-01	0002	BW	3	5.49	CS	69-MO-01-UG-KC-265	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-01	0003	BW	3	5.49	CS	69-MO-01-UG-KC-265	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-01	0004	BW	3	5.49	CS	69-MO-01-UG-KC-265	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-02	0001	BW	3	5.49	CS	69-MO-02-UG-KC-269	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-02	0002	BW	3	5.49	CS	69-MO-02-UG-KC-269	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-02	0003	BW	3	5.49	CS	69-MO-02-UG-KC-269	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-02	0004	BW	3	5.49	CS	69-MO-02-UG-KC-269	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-69-MO-03	0001	BW	3	5.49	CS	69-MO-03-UG-KC-266	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0002	BW	3	5.49	CS	69-MO-03-UG-KC-266	3/11/2022	3/13/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0003	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0004	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0005	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0006	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	11/24/2024	1/27/2025				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0007	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0008	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0009	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-69-MO-03	0010	BW	3	5.49	CS	69-MO-03-UG-KC-266	10/13/2024	10/13/2024	10/30/2024				ACC	ACC	ACC	ACC	N/A		
ISO-59026	0001B	BW	12	6.35	CS	59-CWS-UG-KC-089-5	2/28/2022	3/2/2022	3/7/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-59030	0006A	BW	14	6.35	CS	59-FW-UG-KC-104-2	3/4/2022	3/4/2022	3/7/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-59031	0001A	BW	8	6.35	CS	59-FW-UG-KC-104-2	3/4/2022	3/5/2022	3/7/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-63-MO-10	0014	BW	3	5.49	CS	63-MO-10-UG-KC-196	11/4/2022	11/6/2022	8/20/2024										
ISO-63-MO-10	0015	BW	3	5.49	CS	63-MO-10-UG-KC-196	11/4/2022	11/6/2022	8/20/2024										
ISO-63-MO-10	0016	BW	3	5.49	CS	63-MO-10-UG-KC-196	11/4/2022	11/6/2022	8/20/2024										
ISO-63-MO-10	0017	BW	3	5.49	CS	63-MO-10-UG-KC-196	11/4/2022	11/6/2022	8/20/2024										
ISO-65031	0001	THD	2	3.91	GALV	63-PW-UG-KC-032-1	3/10/2022	3/10/2022	3/16/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-65031	0002	THD	2	3.91	GALV	63-PW-UG-KC-032-1	3/10/2022	3/13/2022	3/16/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-65031	0003	THD	2	3.91	GALV	63-PW-UG-KC-032-1	3/10/2022	3/10/2022	3/16/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-65031	0004	THD	2	3.91	GALV	63-PW-UG-KC-032-1	3/10/2022	3/10/2022	3/16/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-68064	0005CM	BW	0.75	3.91	CS	63-SRW-UG-KC-033	6/17/2022	8/3/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-65032	0001TN	BW	2	3.91	GALV	65-PW-UG-KC-032-2													
ISO-69006	0007A	BW	18	6.35	CS	69-FW-UG-KC-154	3/13/2022	3/13/2022	3/16/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-69005	0001RWTN	BW	18	6.35	CS	69-FW-UG-KC-154	3/15/2022	3/15/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-68004	0001CM	BW	4	6.02	CS	63-BD-UG-KC-027	4/14/2022	4/15/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-68004	0001ACM	BW	4	6.02	CS	63-BD-UG-KC-027	4/14/2022	4/15/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-68008	0007ACM	BW	6	7.11	CS	68-CWR-UG-KC-116-1	4/14/2022	4/15/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-68008	0008CM	BW	6	7.11	CS	68-CWR-UG-KC-116-1	4/14/2022	4/15/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58028	0008ACM	BW	2	3.91	CS	63-SRW-UG-KC-033-2	4/13/2022	4/13/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58028	0009CM	BW	2	3.91	CS	63-SRW-UG-KC-033-2	4/13/2022	4/13/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58028	0010CM	BW	2	3.91	CS	63-SRW-UG-KC-033-2	4/13/2022	4/13/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58028	0011CM	BW	2	3.91	CS	63-SRW-UG-KC-033-2	4/13/2022	4/13/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58028	0012CM	BW	2	3.91	CS	63-SRW-UG-KC-033-2	4/13/2022	4/13/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58028	0013CM	BW	2	3.91	CS	63-SRW-UG-KC-033-2	4/13/2022	4/13/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-69-CB-80	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/16/2022												
ISO-69-CB-80	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-69-CB-80	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-69-CB-80	0004	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/6/2022	6/12/2022	8/20/2024										
ISO-69-CB-80	0005	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/29/2022	8/20/2024										
ISO-69-CB-80	0006	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/29/2022	8/20/2024										
ISO-69-CB-81	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/6/2022	6/12/2022	8/20/2024										
ISO-69-CB-81	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-81	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-82	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/6/2022	6/12/2022	8/20/2024										
ISO-69-CB-82	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-82	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-83	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/6/2022	6/12/2022	8/20/2024										
ISO-69-CB-83	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-83	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-84	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/16/2022	6/24/2022	8/20/2024										
ISO-69-CB-84	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/22/2022	8/20/2024										
ISO-69-CB-84	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/22/2022	8/20/2024										
ISO-69-CB-85	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/16/2022	6/24/2022	8/20/2024										
ISO-69-CB-85	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/19/2022	8/20/2024										
ISO-69-CB-85	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-69-CB-86	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/16/2022	6/24/2022	8/20/2024										
ISO-69-CB-86	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-69-CB-86	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-69-CB-87	0001	FW	8	3	CS	69-VENT-CB-UG-KC-272	6/16/2022	6/24/2022	8/20/2024										
ISO-69-CB-87	0002	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-69-CB-87	0003	BW	8	6.35	CS	69-VENT-CB-UG-KC-272	4/17/2022	4/20/2022	8/20/2024										
ISO-60002	0018B	BW	8	8.18	CS	60-FW-054	4/26/2022	4/26/2022	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-60002	0022B	BW	8	8.18	CS	60-FW-054	4/26/2022	4/26/2022	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-WH-FW	0001	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0002	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0003	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0004	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0005	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0006	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0007	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0008	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0009	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0011	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0012	THD	2	3.91	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0013	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0014	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0015	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0016	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0017	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0018	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0019	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0020	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0021	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0022	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0023	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0024	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0025	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0026	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0027	THD	1.5	5.08	GALV	Where House-FW Line-01	4/28/2022	4/28/2022	8/20/2024				ACC	ACC	ACC	ACC	ACC		
ISO-WH-FW	0010	THD	1.5	5.08	GALV	Where House-FW Line-01							ACC	ACC	ACC	ACC	ACC		
ISO-69004	0005A	BW	14	6.35	CS	69-FW-UG-KC-138-2	5/10/2022	5/10/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	N/A
ISO-69004	0005B	BW	14	6.35	CS	69-FW-UG-KC-138-2	5/10/2022	5/10/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	N/A
ISO-57050	0000A		0			5000-03-PMP-08-055							ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-57051	0000A		0			5000-03-PMP-08-055							ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-63049	0003ACMC1	BW	2	3.91	CS	63-FW-UG-KC-059	6/5/2022	6/5/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-63049	0004ACMC1	BW	2	3.91	CS	63-FW-UG-KC-059	6/5/2022	6/5/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-63049	0002ACMC2	BW	2	3.91	CS	63-FW-UG-KC-059	6/8/2022	6/8/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-59032	0011CM	BW	4	6.02	CS	63-FW-UG-KC-074	6/30/2022	6/30/2022	2/9/2023	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-58026	0035CM	THD	4	6.02	GALV	58-FW-UG-KC-009	6/24/2022	6/24/2022	2/9/2023			ACC	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-62-MO-15	0004DM	BW	3	5.49	CS	62-MO-15-UG-KC-204	6/17/2022	6/18/2022	8/20/2024										
ISO-62106	0001A	BRY	4	6.35	CS	62-WWO-UG-KC-270	7/28/2022	8/16/2022	8/20/2024			ACC	ACC	ACC	ACC	ACC	N/A	ACC	N/A
ISO-62182	0001	BW	4	6.02	CS	62-WWO-UG-KC-271	7/1/2022	7/6/2022	8/20/2024			ACC	ACC	ACC	ACC	ACC	N/A	ACC	N/A
ISO-62182	0002	BW	4	6.02	CS	62-WWO-UG-KC-271	7/1/2022	7/6/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	N/A
ISO-62182	0003	BW	4	6.02	CS	62-WWO-UG-KC-271	8/16/2022	8/17/2022	8/20/2024				ACC	ACC	ACC	ACC	N/A	ACC	N/A
